shrid2,park_status10,park_status20,park_status30
11-05-056-00278-040173,control,control,contaminator
11-05-056-00278-040174,control,control,control
11-05-056-00278-040175,control,control,control
11-05-056-00278-040176,control,control,control
11-05-056-00278-040177,control,control,control
11-05-056-00278-040178,control,control,control
11-05-056-00278-040179,control,control,control
11-05-056-00278-040180,control,control,control
11-05-056-00278-040181,control,control,control
11-05-056-00278-040183,control,control,contaminator
11-05-056-00279-040185,contaminator,contaminator,contaminator
11-05-056-00279-040186,contaminator,contaminator,contaminator
11-05-056-00279-040187,contaminator,contaminator,contaminator
11-05-056-00279-040188,contaminator,contaminator,contaminator
11-05-056-00279-040189,control,contaminator,contaminator
11-05-056-00279-040190,control,contaminator,contaminator
11-05-056-00279-040191,control,contaminator,contaminator
11-05-056-00279-040193,contaminator,contaminator,contaminator
11-05-056-00279-040194,contaminator,contaminator,contaminator
11-05-056-00279-040195,contaminator,contaminator,contaminator
11-05-056-00279-040196,contaminator,contaminator,contaminator
11-05-056-00279-040197,contaminator,contaminator,contaminator
11-05-056-00279-040198,contaminator,contaminator,contaminator
11-05-056-00279-040199,contaminator,contaminator,contaminator
11-05-056-00279-040200,contaminator,contaminator,contaminator
11-05-056-00279-040201,contaminator,contaminator,contaminator
11-05-056-00279-040202,contaminator,contaminator,contaminator
11-05-056-00279-040203,contaminator,contaminator,contaminator
11-05-056-00279-040204,contaminator,contaminator,contaminator
11-05-056-00279-040205,contaminator,contaminator,contaminator
11-05-056-00279-040206,contaminator,contaminator,contaminator
11-05-056-00279-040207,contaminator,contaminator,contaminator
11-05-056-00279-040208,contaminator,contaminator,contaminator
11-05-056-00279-040209,contaminator,contaminator,contaminator
11-05-056-00279-040210,contaminator,contaminator,contaminator
11-05-056-00279-040211,control,contaminator,contaminator
11-05-056-00279-040212,control,contaminator,contaminator
11-05-056-00279-040213,control,contaminator,contaminator
11-05-056-00279-040214,control,contaminator,contaminator
11-05-056-00279-040215,control,contaminator,contaminator
11-05-056-00279-040216,control,control,contaminator
11-05-056-00279-040217,control,control,control
11-05-056-00279-040218,control,control,control
11-05-056-00279-040219,control,control,control
11-05-056-00279-040220,control,control,contaminator
11-05-056-00279-040221,control,control,contaminator
11-05-056-00279-040222,control,control,contaminator
11-05-056-00279-040223,control,control,contaminator
11-05-056-00279-040224,control,control,contaminator
11-05-056-00279-040225,control,control,contaminator
11-05-056-00279-040226,control,control,contaminator
11-05-056-00279-040227,control,control,contaminator
11-05-056-00279-040228,control,control,control
11-05-056-00279-040229,control,control,control
11-05-056-00279-040230,control,control,control
11-05-056-00279-040231,control,control,control
11-05-056-00279-040232,control,control,control
11-05-056-00279-040233,control,control,control
11-05-056-00279-040234,control,control,control
11-05-056-00279-040235,control,control,control
11-05-056-00279-040236,control,control,control
11-05-056-00279-040237,control,control,control
11-05-056-00279-040238,control,control,control
11-05-056-00279-040239,control,control,control
11-05-056-00279-040240,control,control,control
11-05-056-00279-040241,control,control,control
11-05-056-00279-040242,control,control,control
11-05-056-00279-040243,control,control,control
11-05-056-00279-040244,control,control,control
11-05-056-00279-040245,control,control,control
11-05-056-00279-040246,control,control,control
11-05-056-00279-040247,control,control,control
11-05-056-00279-040248,control,control,control
11-05-056-00279-040249,control,contaminator,contaminator
11-05-056-00279-040250,control,contaminator,contaminator
11-05-056-00279-040251,control,control,contaminator
11-05-056-00279-040252,control,control,contaminator
11-05-056-00279-040253,control,control,contaminator
11-05-056-00279-040254,control,control,contaminator
11-05-056-00279-040255,control,control,contaminator
11-05-056-00279-040256,control,control,contaminator
11-05-056-00279-040257,control,control,contaminator
11-05-056-00279-040258,control,control,contaminator
11-05-056-00279-040259,control,contaminator,contaminator
11-05-056-00279-040260,control,control,contaminator
11-05-056-00279-040261,control,control,contaminator
11-05-056-00279-040262,control,control,contaminator
11-05-056-00279-040263,control,control,contaminator
11-05-056-00279-040264,control,control,contaminator
11-05-056-00279-040265,control,control,contaminator
11-05-056-00279-040266,control,control,contaminator
11-05-056-00279-040267,control,control,contaminator
11-05-056-00279-040268,control,control,contaminator
11-05-056-00279-040269,control,control,contaminator
11-05-056-00279-040270,control,control,contaminator
11-05-056-00279-040271,control,control,contaminator
11-05-056-00279-040272,control,control,contaminator
11-05-056-00279-040273,control,control,contaminator
11-05-056-00279-040274,control,control,contaminator
11-05-056-00279-040275,control,control,contaminator
11-05-056-00279-040276,control,control,contaminator
11-05-056-00279-040277,control,control,contaminator
11-05-056-00279-040278,contaminator,contaminator,contaminator
11-05-056-00279-040279,control,contaminator,contaminator
11-05-056-00279-040280,control,control,contaminator
11-05-056-00279-040282,control,control,control
11-05-056-00279-040283,control,control,contaminator
11-05-056-00280-040284,control,control,control
11-05-056-00280-040285,control,control,control
11-05-056-00280-040286,control,control,control
11-05-056-00280-040287,control,control,control
11-05-056-00280-040288,control,control,control
11-05-056-00280-040289,control,control,control
11-05-056-00280-040290,control,control,control
11-05-056-00280-040291,control,control,control
11-05-056-00280-040292,control,control,control
11-05-056-00280-040293,control,control,control
11-05-056-00280-040294,control,control,control
11-05-056-00280-040295,control,control,control
11-05-056-00280-040296,control,control,control
11-05-056-00280-040297,control,control,control
11-05-056-00280-040298,control,control,control
11-05-056-00280-040299,control,control,control
11-05-056-00280-040300,control,control,control
11-05-056-00280-040301,control,control,control
11-05-056-00280-040302,control,control,control
11-05-056-00280-040303,control,control,control
11-05-056-00280-040304,control,control,control
11-05-056-00280-040305,control,control,control
11-05-056-00280-040306,control,control,control
11-05-056-00280-040307,control,control,control
11-05-056-00280-040308,control,control,control
11-05-056-00280-040309,control,control,control
11-05-056-00280-040310,control,control,control
11-05-056-00280-040311,control,control,control
11-05-056-00280-040312,control,control,control
11-05-056-00280-040313,control,control,control
11-05-056-00280-040314,control,control,control
11-05-056-00280-040315,control,control,control
11-05-056-00280-040316,control,control,control
11-05-056-00280-040317,control,control,control
11-05-056-00280-040318,control,control,control
11-05-056-00280-040319,control,control,control
11-05-056-00280-040320,control,control,control
11-05-056-00280-040321,control,control,control
11-05-056-00280-040322,control,control,control
11-05-056-00280-040323,control,control,control
11-05-056-00280-040324,control,control,control
11-05-056-00280-040325,control,control,control
11-05-056-00280-040326,control,control,control
11-05-056-00280-040327,control,control,control
11-05-056-00280-040328,control,control,control
11-05-056-00280-040329,control,control,control
11-05-056-00280-040330,control,control,control
11-05-056-00280-040331,control,control,control
11-05-056-00280-040332,control,control,control
11-05-056-00280-040333,control,control,control
11-05-056-00280-040334,control,control,control
11-05-056-00280-040335,control,control,control
11-05-056-00280-040336,control,control,control
11-05-056-00280-040337,control,control,control
11-05-056-00280-040338,control,control,control
11-05-056-00280-040339,control,control,control
11-05-056-00280-040340,control,control,control
11-05-056-00280-040341,control,control,control
11-05-056-00280-040342,control,control,control
11-05-056-00280-040343,control,control,control
11-05-056-00280-040344,control,control,control
11-05-056-00280-040345,control,control,control
11-05-056-00280-040346,control,control,control
11-05-056-00280-040347,control,control,control
11-05-056-00280-040348,control,control,control
11-05-056-00280-040349,control,control,control
11-05-056-00280-040350,control,control,control
11-05-056-00280-040351,control,control,control
11-05-056-00280-040352,control,control,control
11-05-056-00280-040353,control,control,control
11-05-056-00280-040354,control,control,control
11-05-056-00280-040355,control,control,control
11-05-056-00280-040356,control,control,control
11-05-056-00280-040357,control,control,control
11-05-056-00280-040358,control,control,control
11-05-056-00280-040359,control,control,control
11-05-056-00280-040360,control,control,control
11-05-056-00280-040361,control,control,control
11-05-056-00280-040362,control,control,control
11-05-056-00280-040363,control,control,control
11-05-056-00280-040364,control,control,control
11-05-056-00280-040365,control,control,control
11-05-056-00280-040366,control,control,control
11-05-056-00280-040367,control,control,control
11-05-056-00280-040368,control,control,control
11-05-056-00280-040369,control,control,control
11-05-056-00280-040370,control,control,control
11-05-056-00280-040371,control,control,control
11-05-056-00280-040372,control,control,control
11-05-056-00280-040373,control,control,control
11-05-056-00280-040374,control,control,control
11-05-056-00280-040375,control,control,control
11-05-056-00280-040376,control,control,control
11-05-056-00280-040377,control,control,control
11-05-056-00280-040378,control,control,control
11-05-056-00280-040379,control,control,control
11-05-056-00280-040380,control,control,control
11-05-056-00280-040381,control,control,control
11-05-056-00280-040382,control,control,control
11-05-056-00280-040383,control,control,control
11-05-056-00280-040384,control,control,control
11-05-056-00280-040385,control,control,control
11-05-056-00280-040386,control,control,control
11-05-056-00280-040387,control,control,control
11-05-056-00280-040388,control,control,control
11-05-056-00280-040389,control,control,control
11-05-056-00280-040390,control,control,control
11-05-056-00280-040391,control,control,control
11-05-056-00280-040392,control,control,control
11-05-056-00280-040393,control,control,control
